id;name; price ;weight;thumbnail;reference;ean;description;date_upd;articleGroup;category;category_full;category_id;attribute;features;sale_price;stock;Images;image_0;primary_image;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11
57;SOCKET WOBBLE EXTENSION BAR 3/8DR 3PC SET; 25.38 ;20;https://sptools.eu/img/tmp/product_mini_4557.jpg;SP22330;9330514016978;"<div>
  <ul>
    <li>Comes in 3 sizes: 75mm, 150mm &amp; 250mm</li>
    <li>Great for reaching difficult nuts and bolts in engine bays</li>
    <li>Made with durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Meets and exceeds international ANSI &amp; DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Includes a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:42;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;17;1;https://sptools.eu/4557/socket-wobble-extension-bar-3-8dr-3pc-set.jpg;https://sptools.eu/4557/socket-wobble-extension-bar-3-8dr-3pc-set.jpg;https://sptools.eu/4557/socket-wobble-extension-bar-3-8dr-3pc-set.jpg;;;;;;;;;;;
59;SOCKET UNIVERSAL JOINT 3/8DR; 10.08 ;7;https://sptools.eu/img/tmp/product_mini_4562.jpg;SP22320;9330514009765;"<div>
  <ul>
    <li>Get the Flexible Joint Wrench for easy access to tight nuts and bolts</li>
    <li>Made with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
    <li>Meets and surpasses international ANSI and DIN standards</li>
    <li>Durable triple chrome finish for tough jobs</li>
    <li>Backed by a Lifetime Warranty for peace of mind</li>
  </ul>
</div>";6-1-2026 13:42;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;10,08;1;https://sptools.eu/4562/socket-universal-joint-3-8dr.jpg;https://sptools.eu/4562/socket-universal-joint-3-8dr.jpg;https://sptools.eu/4562/socket-universal-joint-3-8dr.jpg;;;;;;;;;;;
60;SOCKET ADAPTOR 3/8F X 1/4M; 3.82 ;4;https://sptools.eu/img/tmp/product_mini_1425.jpg;SP22325;9330514009772;<p>• 1/4M Socket Adaptor</p>;6-1-2026 13:42;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;3,82;1;https://sptools.eu/1425/socket-adaptor-3-8f-x-1-4m.jpg;https://sptools.eu/1425/socket-adaptor-3-8f-x-1-4m.jpg;https://sptools.eu/1425/socket-adaptor-3-8f-x-1-4m.jpg;;;;;;;;;;;
62;"RATCHET 3/8"" 45-TEETH"; 47.59 ;16;https://sptools.eu/img/tmp/product_mini_6685.jpg;SP22305;9330514009697;"<div>
  <ul>
    <li>45 Teeth</li>
    <li>Strong ratchet gear teeth designed to handle high torque</li>
    <li>Can be used in both directions</li>
    <li>Easy to release with quick release mechanism</li>
    <li>Made of durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Features a tough triple chrome finish</li>
    <li>Meets and exceeds international ANSI &amp; DIN standards</li>
    <li>Comes with a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:43;3;Ratchets;Sockets & Accessories>Ratchets;396;0;;33;1;https://sptools.eu/6685/ratchet-3-8dr-45t.jpg;https://sptools.eu/6685/ratchet-3-8dr-45t.jpg;https://sptools.eu/6685/ratchet-3-8dr-45t.jpg;;;;;;;;;;;
64;FLEX HANDLE 3/8DR 200MM; 26.96 ;15;https://sptools.eu/img/tmp/product_mini_4546.jpg;SP22310;9330514009710;"<div>
  <ul>
    <li>Size: 200mm</li>
    <li>Features a hinged joint head</li>
    <li>Comfortable soft grip handle</li>
    <li>Made with durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Meets and exceeds international ANSI &amp; DIN standards</li>
    <li>Comes with a lifetime warranty</li>
  </ul>
</div>";6-1-2026 13:43;3;Flex Handles;Sockets & Accessories>Flex Handles;397;0;;19;1;https://sptools.eu/4546/flex-handle-3-8dr-200mm.jpg;https://sptools.eu/4546/flex-handle-3-8dr-200mm.jpg;https://sptools.eu/4546/flex-handle-3-8dr-200mm.jpg;;;;;;;;;;;
65;SOCKET 1/2DR 10MM METRIC 6-POINT; 5.74 ;6;https://sptools.eu/img/tmp/product_mini_4751.jpg;SP23510;9330514015360;"<div>
  <ul>
    <li>6 Point</li>
    <li>Constructed with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
    <li>Meets and exceeds international ANSI and DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Comes with a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:20;3;Sockets;"Sockets & Accessories>Sockets Individual>1/2"" Series>Sockets";73;0;;5,74;1;https://sptools.eu/4751/socket-1-2dr-6pt-metric-10mm.jpg;https://sptools.eu/4751/socket-1-2dr-6pt-metric-10mm.jpg;https://sptools.eu/4751/socket-1-2dr-6pt-metric-10mm.jpg;;;;;;;;;;;
66;SOCKET 1/2dr 10MM DEEP METRIC 12-POINT; 8.62 ;11;https://sptools.eu/img/tmp/product_mini_4792.jpg;SP23410;9330514010679;"<div>
<ul>
<li>12 Point</li>
<li>Constructed with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
<li>Meets and exceeds international ANSI and DIN standards</li>
<li>Features a tough triple chrome finish</li>
<li>Comes with a Lifetime Warranty</li>
</ul>
</div>";6-1-2026 13:24;3;Sockets;"Sockets & Accessories>Sockets Individual>1/2"" Series>Sockets";73;0;;8,62;1;https://sptools.eu/4792/socket-1-2dr-12pt-metric-deep-10mm.jpg;https://sptools.eu/4792/socket-1-2dr-12pt-metric-deep-10mm.jpg;https://sptools.eu/4792/socket-1-2dr-12pt-metric-deep-10mm.jpg;;;;;;;;;;;
67;"SOCKET 1/2dr SPARK PLUG  5/8"""; 9.45 ;10;https://sptools.eu/img/tmp/product_mini_4873.jpg;SP23491;9330514010945;"<div>
  <ul>
    <li>Comes in 2 sizes: 5/8 &amp; 13/16</li>
    <li>6 Point design</li>
    <li>Made with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
    <li>Meets and surpasses international ANSI &amp; DIN standards</li>
    <li>Durable triple chrome finish</li>
    <li>Backed by a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:20;3;"1/2"" Series";"Sockets & Accessories>Sockets Individual>1/2"" Series";50;0;;9,45;1;https://sptools.eu/4873/socket-1-2dr-spark-plug-5-8.jpg;https://sptools.eu/4873/socket-1-2dr-spark-plug-5-8.jpg;https://sptools.eu/4873/socket-1-2dr-spark-plug-5-8.jpg;;;;;;;;;;;
68;SOCKET WOBBLE EXTENSION BAR 1/2DR 3PC SET; 53.94 ;25;https://sptools.eu/img/tmp/product_mini_1432.jpg;SP23330;9330514017012;"<div>
  <ul>
    <li>Includes 3 sizes: 125mm, 250mm &amp; 375mm</li>
    <li>Great for reaching difficult nuts and bolts in engine bays</li>
    <li>Made with durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Meets and exceeds international ANSI &amp; DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Comes with a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:25;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;37;1;https://sptools.eu/1432/socket-wobble-extension-bar-1-2dr-3pc-set.jpg;https://sptools.eu/1432/socket-wobble-extension-bar-1-2dr-3pc-set.jpg;https://sptools.eu/1432/socket-wobble-extension-bar-1-2dr-3pc-set.jpg;;;;;;;;;;;
69;SOCKET UNIVERSAL JOINT 1/2DR; 14.28 ;17;https://sptools.eu/img/tmp/product_mini_4750.jpg;SP23320;9330514011041;"<div>
  <ul>
    <li>Get the job done with ease using our Flexible Joint wrench, perfect for reaching tight spots</li>
    <li>Made from durable Chrome Vanadium Steel (Cr-V) for long-lasting use</li>
    <li>Meets and surpasses international ANSI and DIN standards for quality assurance</li>
    <li>Features a tough triple chrome finish for added protection</li>
    <li>Backed by a Lifetime Warranty for peace of mind</li>
  </ul>
</div>";6-1-2026 13:25;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;14,28;1;https://sptools.eu/4750/socket-universal-joint-1-2dr.jpg;https://sptools.eu/4750/socket-universal-joint-1-2dr.jpg;https://sptools.eu/4750/socket-universal-joint-1-2dr.jpg;;;;;;;;;;;
70;SOCKET ADAPTOR 1/2F x 3/8M; 5.90 ;6;https://sptools.eu/img/tmp/product_mini_2147.jpg;SP23326;9330514011058;"<p>1/2”Dr Socket Adaptor - 1/2""F x 3/8""M</p>";6-1-2026 13:25;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;5,9;1;https://sptools.eu/2147/socket-adaptor-1-2f-x-3-8m.jpg;https://sptools.eu/2147/socket-adaptor-1-2f-x-3-8m.jpg;https://sptools.eu/2147/socket-adaptor-1-2f-x-3-8m.jpg;;;;;;;;;;;
73;SOCKET 3/4DR 19MM METRIC 12-POINT; 17.27 ;19;https://sptools.eu/img/tmp/product_mini_2321.jpg;SP24019;9330514016046;"<div>
  <ul>
    <li>12 Point</li>
    <li>Constructed with Chrome Vanadium Steel (Cr-V) for maximum durability</li>
    <li>Meets and surpasses international ANSI and DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Comes with a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:08;3;Sockets;"Sockets & Accessories>Sockets Individual>3/4"" Series>Sockets";80;0;;17,27;1;https://sptools.eu/2321/socket-3-4dr-12pt-metric-19mm.jpg|https://sptools.eu/2322/socket-3-4dr-12pt-metric-19mm.jpg;https://sptools.eu/2321/socket-3-4dr-12pt-metric-19mm.jpg;https://sptools.eu/2322/socket-3-4dr-12pt-metric-19mm.jpg;https://sptools.eu/2322/socket-3-4dr-12pt-metric-19mm.jpg;;;;;;;;;;
74;"RATCHET 3/4"" 24-TEETH"; 137.46 ;20;https://sptools.eu/img/tmp/product_mini_4891.jpg;SP24305;9330514016312;"<div>
  <ul>
    <li>Can be used on both sides</li>
    <li>24 teeth for better grip</li>
    <li>Easy socket release button</li>
    <li>Handle can be removed and extended with SP24325</li>
    <li>Made of durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Meets and surpasses international ANSI and DIN standards</li>
    <li>Lifetime guarantee</li>
  </ul>
</div>";19-1-2026 13:11;3;Ratchets;Sockets & Accessories>Ratchets;396;0;;94;1;https://sptools.eu/4891/ratchet-3-4dr-24t.jpg;https://sptools.eu/4891/ratchet-3-4dr-24t.jpg;https://sptools.eu/4891/ratchet-3-4dr-24t.jpg;;;;;;;;;;;
75;FLEX HANDLE 3/4DR 450MM; 98.87 ;14;https://sptools.eu/img/tmp/product_mini_4892.jpg;SP24310;9330514016329;"<div>
  <ul>
    <li>Features a hinged joint head</li>
    <li>Length: 475mm</li>
    <li>Detachable Handle - Extension handle (SP24325) sold separately</li>
    <li>Made with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
    <li>Meets and exceeds international ANSI &amp; DIN standards</li>
    <li>Comes with a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:07;3;Flex Handles;Sockets & Accessories>Flex Handles;397;0;;98,87;1;https://sptools.eu/4892/flex-handle-3-4dr-450mm.jpg;https://sptools.eu/4892/flex-handle-3-4dr-450mm.jpg;https://sptools.eu/4892/flex-handle-3-4dr-450mm.jpg;;;;;;;;;;;
76;"EXTENSION HANDLE 3/4"" 450-750MM ADJUSTABLE"; 117.64 ;22;https://sptools.eu/img/tmp/product_mini_4893.jpg;SP24325;9330514016732;"Check out our Telescopic extension handle, perfect for use with SP 3/4Dr Ratchet (SP24305) &amp; 3/4Dr Flex Handle (SP24310). This handle extends from 450mm to 750mm and is made of Chrome Vanadium Steel (Cr-V) for maximum durability. It meets and exceeds international ANSI &amp; DIN standards and comes with a Lifetime Warranty. Get yours today! <br />
<br />
<div>
  <p><br /></p>
  <p><img src=""../images/companies/1/sptools/images/Product%20Images/SP24325_3-4dr_extension_handle_450_to_750mm_extended-min.jpg?1541542544273"" width=""755"" height=""65"" alt=""SP24325_3-4dr_extension_handle_450_to_75"" /></p>
  <p><br /></p>
  <ul>
    <li>Telescopic extension handle suitable for use with SP 3/4Dr Ratchet (SP24305) &amp; 3/4Dr Flex Handle (SP24310)</li>
    <li>Extension from 450mm to 750mm</li>
    <li>Chrome Vanadium Steel (Cr-V) for high durability</li>
    <li>Meets &amp; exceeds international ANSI &amp; DIN standard</li>
    <li>Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:06;3;Ratchets;Sockets & Accessories>Ratchets;396;0;;117,64;1;https://sptools.eu/4893/extension-handle-3-4-adjustable-450-750mm.jpg;https://sptools.eu/4893/extension-handle-3-4-adjustable-450-750mm.jpg;https://sptools.eu/4893/extension-handle-3-4-adjustable-450-750mm.jpg;;;;;;;;;;;
77;EXTENSION BAR 3/4DR 200MM; 31.73 ;15;https://sptools.eu/img/tmp/product_mini_2347.jpg;SP24315;9330514016336;"<div>
  <ul>
    <li>Comes in 2 Sizes: 200mm &amp; 400mm</li>
    <li>Great for reaching tight spots in engine bays</li>
    <li>Made with durable Chrome Vanadium Steel (Cr-V)</li>
    <li>Meets international ANSI &amp; DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Backed by a Lifetime Warranty</li>
  </ul>
</div>";6-1-2026 13:07;3;"3/4"" Series";"Sockets & Accessories>Sockets Individual>3/4"" Series";54;0;;31,73;1;https://sptools.eu/2347/extension-bar-3-4dr-200mm.jpg;https://sptools.eu/2347/extension-bar-3-4dr-200mm.jpg;https://sptools.eu/2347/extension-bar-3-4dr-200mm.jpg;;;;;;;;;;;
78;"UNIVERSAL JOINT 3/4""DR"; 76.14 ;13;https://sptools.eu/img/tmp/product_mini_2348.jpg;SP24320;9330514016350;"<div>
  <ul>
    <li>Get the Flexible Joint Wrench for easy access to tight nuts and bolts</li>
    <li>Made with Chrome Vanadium Steel (Cr-V) for long-lasting durability</li>
    <li>Meets and surpasses international ANSI and DIN standards</li>
    <li>Features a tough triple chrome finish</li>
    <li>Comes with a Lifetime Warranty for peace of mind</li>
  </ul>
</div>";6-1-2026 13:07;3;Extension bars & accessories;Sockets & Accessories>Extension bars & accessories;398;0;;76,14;1;https://sptools.eu/2348/universal-joint-3-4dr.jpg;https://sptools.eu/2348/universal-joint-3-4dr.jpg;https://sptools.eu/2348/universal-joint-3-4dr.jpg;;;;;;;;;;;
79;SOCKET SET IMPACT 1/2DR INHEX 9PC METRIC; 126.90 ;15;https://sptools.eu/img/tmp/product_mini_4877.jpg;SP20370;9330514019870;"<p>• 4, 5, 6, 7, 8, 10, 12, 14 &amp; 17mm Inhex sockets</p>";6-1-2026 14:15;3;;;49;0;;85;1;https://sptools.eu/4877/socket-set-impact-1-2dr-inhex-9pc-metric.jpg;https://sptools.eu/4877/socket-set-impact-1-2dr-inhex-9pc-metric.jpg;https://sptools.eu/4877/socket-set-impact-1-2dr-inhex-9pc-metric.jpg;;;;;;;;;;;
80;SOCKET SET IMPACT 1/2DR INHEX 9PC SAE; 126.90 ;15;https://sptools.eu/img/tmp/product_mini_4878.jpg;SP20375;9330514019887;"<p>• 3/16, 7/32, 1/4, 5/16, 3/8, 7/16, 1/2, 9/16 &amp; 5/8” Inhex Impact Sockets</p>";6-1-2026 14:15;3;;;49;0;;85;1;https://sptools.eu/4878/socket-set-impact-1-2dr-inhex-9pc-sae.jpg;https://sptools.eu/4878/socket-set-impact-1-2dr-inhex-9pc-sae.jpg;https://sptools.eu/4878/socket-set-impact-1-2dr-inhex-9pc-sae.jpg;;;;;;;;;;;
81;SOCKET SET IMPACT 1/2DR TORX 9PC; 126.90 ;14;https://sptools.eu/img/tmp/product_mini_4879.jpg;SP20380;9330514019894;"<p>• 9pc T20, T25, T30, T40, T45, T50, T55, T60 &amp; T70 Impact Sockets</p>";6-1-2026 14:15;3;;;49;0;;85;1;https://sptools.eu/4879/socket-set-impact-1-2dr-torx-9pc.jpg;https://sptools.eu/4879/socket-set-impact-1-2dr-torx-9pc.jpg;https://sptools.eu/4879/socket-set-impact-1-2dr-torx-9pc.jpg;;;;;;;;;;;
82;SOCKET SET IMPACT 1/2DR 6PT 15PC METRIC; 157.29 ;14;https://sptools.eu/img/tmp/product_mini_4875.jpg;SP20310;9330514019146;"<ul>
<li>10, 11, 12, 13, 14,15, 17, 18, 19, 21, 22 &amp; 24mm Impact Sockets</li>
<li>75mm + 125mm Impact Extension Bars</li>
<li>Impact Universal Joint</li>
</ul>";6-1-2026 14:17;3;;;49;0;;109;1;https://sptools.eu/4875/socket-set-impact-1-2dr-6pt-15pc-metric.jpg;https://sptools.eu/4875/socket-set-impact-1-2dr-6pt-15pc-metric.jpg;https://sptools.eu/4875/socket-set-impact-1-2dr-6pt-15pc-metric.jpg;;;;;;;;;;;
84;SOCKET SET IMPACT 1/2DR DEEP 15PC METRIC 6-POINT; 174.47 ;21;https://sptools.eu/img/tmp/product_mini_4876.jpg;SP20320;9330514019160;"<ul>
<li>10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 22 &amp; 24mm Deep Impact Sockets</li>
<li>75mm + 125mm Impact Extension Bars</li>
<li>Impact Universal Joint</li>
</ul>";11-1-2026 22:01;3;Products;;2;0;;119;1;https://sptools.eu/4876/socket-set-impact-1-2dr-deep-6pt-15pc-metric.jpg;https://sptools.eu/4876/socket-set-impact-1-2dr-deep-6pt-15pc-metric.jpg;https://sptools.eu/4876/socket-set-impact-1-2dr-deep-6pt-15pc-metric.jpg;;;;;;;;;;;
85;SOCKET SET IMPACT 3/4DR 6PT 8PC METRIC; 190.33 ;19;https://sptools.eu/img/tmp/product_mini_6681.jpg;SP20410;9330514019184;"<p>• 24, 27, 30, 32, 34, 36, 41 &amp; 46mm Impact Sockets</p>";6-1-2026 14:14;3;;;83;0;;129;1;https://sptools.eu/6681/socket-set-impact-3-4dr-6pt-8pc-metric.jpg;https://sptools.eu/6681/socket-set-impact-3-4dr-6pt-8pc-metric.jpg;https://sptools.eu/6681/socket-set-impact-3-4dr-6pt-8pc-metric.jpg;;;;;;;;;;;
86;SOCKET SET IMPACT 3/4DR DEEP 6PT 8PC METRIC; 274.93 ;16;https://sptools.eu/img/tmp/product_mini_6682.jpg;SP20420;9330514019207;"<p>• 24, 27, 30, 32, 34, 36, 41 &amp; 46mm Deep Impact Sockets</p>";6-1-2026 14:14;3;;;83;0;;185;0;https://sptools.eu/6682/socket-set-impact-3-4dr-deep-6pt-8pc-metric.jpg;https://sptools.eu/6682/socket-set-impact-3-4dr-deep-6pt-8pc-metric.jpg;https://sptools.eu/6682/socket-set-impact-3-4dr-deep-6pt-8pc-metric.jpg;;;;;;;;;;;
87;SOCKET SET IMPACT 1DR METRIC 6-POINT 9 PIECE; 337.05 ;19;https://sptools.eu/img/tmp/product_mini_6683.jpg;SP20510;9330514019221;"<p>• 27, 30, 32, 34, 36, 38, 41, 46 &amp; 50mm Impact Sockets</p>";11-1-2026 22:01;3;Socket Sets;Sockets & Accessories>Socket Sets;60;0;;229;1;https://sptools.eu/6683/socket-set-impact-1dr-6pt-9pc-metric.jpg;https://sptools.eu/6683/socket-set-impact-1dr-6pt-9pc-metric.jpg;https://sptools.eu/6683/socket-set-impact-1dr-6pt-9pc-metric.jpg;;;;;;;;;;;
88;SOCKET RAIL IMPACT 3/8DR METRIC 10PC 6-POINT; 41.87 ;13;https://sptools.eu/img/tmp/product_mini_4709.jpg;SP20250;9330514019245;"<p><strong>SET CONTAINS:</strong></p>
<ul>
<li>
<p>10, 11, 12, 13, 14, 15, 16, 17, 18 &amp; 19mm Impact Sockets</p>
</li>
<li>
<p>1 x Socket Rail</p>
</li>
</ul>
<p></p>
<p><strong>FEATURES:</strong></p>
<ul>
<li>
<p>6 Point</p>
</li>
<li>
<p>High strength Chrome Molybdenum</p>
</li>
<li>
<p>Trade tough - suitable for use with pneumatic and electric impact wrenches</p>
</li>
<li>
<p>Manufactured to DIN standards</p>
</li>
<li>
<p>Lifetime warranty</p>
</li>
</ul>";6-1-2026 14:17;3;Socket Rails;Sockets & Accessories>Socket Rails;45;0;;28;1;https://sptools.eu/4709/socket-rail-impact-3-8dr-6pt-metric-10pc.jpg;https://sptools.eu/4709/socket-rail-impact-3-8dr-6pt-metric-10pc.jpg;https://sptools.eu/4709/socket-rail-impact-3-8dr-6pt-metric-10pc.jpg;;;;;;;;;;;
89;SOCKET RAIL IMPACT 3/8DR DEEP METRIC 10PC 6-POINT; 76.14 ;25;https://sptools.eu/img/tmp/product_mini_4710.jpg;SP20260;9330514019252;"<p><strong>SET CONTAINS:</strong></p>
<ul>
<li>
<p>10, 11, 12, 13, 14, 15, 16, 17, 18 &amp; 19mm Deep Impact Sockets</p>
</li>
<li>
<p>1 x Socket Rail</p>
</li>
</ul>
<p></p>
<p><strong>FEATURES:</strong></p>
<ul>
<li>
<p>6 Point</p>
</li>
<li>
<p>High strength Chrome Molybdenum</p>
</li>
<li>
<p>Trade tough - suitable for use with pneumatic and electric impact wrenches</p>
</li>
<li>
<p>Manufactured to DIN standards</p>
</li>
<li>
<p>Lifetime warranty</p>
</li>
</ul>";6-1-2026 14:17;3;Socket Rails;Sockets & Accessories>Socket Rails;45;0;;53;1;https://sptools.eu/4710/socket-rail-impact-3-8dr-deep-6pt-10pc-metric.jpg;https://sptools.eu/4710/socket-rail-impact-3-8dr-deep-6pt-10pc-metric.jpg;https://sptools.eu/4710/socket-rail-impact-3-8dr-deep-6pt-10pc-metric.jpg;;;;;;;;;;;
90;SOCKET RAIL IMPACT 1/2DR METRIC 11PC 6-POINT; 71.90 ;14;https://sptools.eu/img/tmp/product_mini_4880.jpg;SP20350;9330514019269;"<p><strong>SET CONTAINS:</strong></p>
<ul>
<li>
<p>10, 12, 13, 14, 15, 17, 18, 19, 21, 22 &amp; 24mm Impact Sockets</p>
</li>
<li>
<p>1 x Socket Rail</p>
</li>
</ul>
<p></p>
<p><strong>FEATURES:</strong></p>
<ul>
<li>
<p>6 Point</p>
</li>
<li>
<p>High strength Chrome Molybdenum</p>
</li>
<li>
<p>Trade tough - suitable for use with pneumatic and electric impact wrenches</p>
</li>
<li>
<p>Manufactured to DIN standards</p>
</li>
<li>
<p>Lifetime warranty</p>
</li>
</ul>";6-1-2026 14:16;3;Socket Rails;Sockets & Accessories>Socket Rails;45;0;;49;1;https://sptools.eu/4880/socket-rail-impact-1-2dr-6pt-11pc-metric.jpg;https://sptools.eu/4880/socket-rail-impact-1-2dr-6pt-11pc-metric.jpg;https://sptools.eu/4880/socket-rail-impact-1-2dr-6pt-11pc-metric.jpg;;;;;;;;;;;
91;SOCKET RAIL IMPACT 1/2DR SAE 11PC 6-POINT; 71.90 ;14;https://sptools.eu/img/tmp/product_mini_4882.jpg;SP20351;9330514019276;"<p><strong>SET CONTAINS:</strong></p>
<ul>
<li>
<p>11pc SAE</p>
</li>
<li>
<p>3/8, 7/16, 1/2, 9/16, 5/8, 11/16, 3/4, 13/16, 7/8, 15/16 &amp; 1” Impact Sockets</p>
</li>
<li>
<p>1 x Socket Rail</p>
</li>
</ul>
<p></p>
<p><strong></strong></p>
<p><strong>FEATURES:</strong></p>
<ul>
<li>6 Point</li>
<li>
<p>High strength Chrome Molybdenum</p>
</li>
<li>
<p>Trade tough - suitable for use with pneumatic and electric impact wrenches</p>
</li>
<li>
<p>Manufactured to DIN standards</p>
</li>
<li>
<p>Lifetime warranty</p>
</li>
</ul>";6-1-2026 14:16;3;Socket Rails;Sockets & Accessories>Socket Rails;45;0;;71,9;1;https://sptools.eu/4882/socket-rail-impact-1-2dr-6pt-11pc-sae.jpg;https://sptools.eu/4882/socket-rail-impact-1-2dr-6pt-11pc-sae.jpg;https://sptools.eu/4882/socket-rail-impact-1-2dr-6pt-11pc-sae.jpg;;;;;;;;;;;
